,Unnamed: 0,Segment,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Date,Ship Date,Sales,Product Name,geocode,latitude,longitude
6352,6423,Corporate,Eugene,Oregon,97405,West,Office Supplies,Paper,1,0.2,5.3116,2017-04-11,2017-06-11,15.176,Xerox 1887,"Eugene, Lane County, Oregon, United States",44.0505054,-123.0950506
6353,6424,Consumer,Oxnard,California,93030,West,Furniture,Furnishings,3,0.0,21.7515,2015-11-09,2015-09-16,127.95,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","Oxnard, Ventura County, CAL Fire Southern Region, California, United States",34.1976308,-119.1803818
6354,6425,Corporate,Fairfield,Connecticut,6824,East,Office Supplies,Storage,3,0.0,81.1314,2018-02-16,2018-02-21,579.51,Fellowes Staxonsteel Drawer Files,"Fairfield County, Ohio, United States",39.7886111,-82.6418883
6355,6426,Corporate,Fairfield,Connecticut,6824,East,Technology,Phones,1,0.0,7.3451,2018-02-16,2018-02-21,14.99,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia","Fairfield County, Ohio, United States",39.7886111,-82.6418883
6356,6427,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Art,4,0.0,45.576,2015-11-24,2015-11-29,151.92,"Hunt PowerHouse Electric Pencil Sharpener, Blue","Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
6357,6428,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Labels,2,0.0,96.3438,2015-11-24,2015-11-29,196.62,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
6358,6429,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Paper,3,0.0,69.1776,2015-11-24,2015-11-29,144.12,Xerox 1885,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
6359,6430,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Paper,2,0.0,7.98,2015-11-24,2015-11-29,15.96,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
6360,6431,Corporate,Laguna Niguel,California,92677,West,Technology,Phones,5,0.2,3.4965,2018-11-25,2018-11-29,39.96,PayAnywhere Card Reader,"Laguna Niguel, Orange County, CAL Fire Southern Region, California, United States",33.5225261,-117.7075526
6361,6432,Corporate,Laguna Niguel,California,92677,West,Office Supplies,Paper,6,0.0,15.336,2018-11-25,2018-11-29,34.08,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","Laguna Niguel, Orange County, CAL Fire Southern Region, California, United States",33.5225261,-117.7075526
6362,6433,Corporate,Jacksonville,Florida,32216,South,Office Supplies,Paper,2,0.2,3.6288,2018-09-28,2018-02-10,10.368,Xerox 220,"Jacksonville, Duval County, Florida, United States",30.3321838,-81.655651
6363,6434,Corporate,Mount Vernon,New York,10550,East,Office Supplies,Binders,3,0.2,2.8101,2015-10-13,2015-10-17,7.752,Recycled Pressboard Report Cover with Reinforced Top Hinge,"Mount Vernon, Jefferson County, Illinois, 62864, United States",38.3172715,-88.9031201
6364,6435,Home Office,Midland,Michigan,48640,Central,Office Supplies,Envelopes,2,0.0,7.4872,2015-03-06,2015-07-06,15.28,Security-Tint Envelopes,"Midland, Midland County, Texas, United States",31.9973662,-102.077948
6365,6436,Consumer,Newark,Delaware,19711,East,Technology,Machines,3,0.0,31.0059,2015-06-17,2015-06-23,65.97,Texas Instruments TI-34 Scientific Calculator,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
6366,6437,Corporate,San Francisco,California,94109,West,Office Supplies,Paper,5,0.0,16.032,2016-10-29,2016-02-11,33.4,Xerox 1898,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6367,6438,Corporate,San Francisco,California,94109,West,Office Supplies,Envelopes,4,0.0,103.3116,2016-10-29,2016-02-11,210.84,"Strathmore #10 Envelopes, Ultimate White","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6368,6439,Consumer,Westland,Michigan,48185,Central,Office Supplies,Storage,1,0.0,4.0542,2015-01-20,2015-01-26,13.98,Eldon Fold 'N Roll Cart System,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6369,6440,Consumer,Westland,Michigan,48185,Central,Furniture,Furnishings,3,0.0,30.0234,2015-01-20,2015-01-26,272.94,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6370,6441,Consumer,Westland,Michigan,48185,Central,Office Supplies,Binders,5,0.0,8.9535,2015-01-20,2015-01-26,19.05,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6371,6442,Consumer,Westland,Michigan,48185,Central,Office Supplies,Appliances,4,0.1,93.5816,2015-01-20,2015-01-26,247.716,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6372,6443,Consumer,Westland,Michigan,48185,Central,Office Supplies,Storage,2,0.0,15.9792,2015-01-20,2015-01-26,66.58,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6373,6444,Consumer,Westland,Michigan,48185,Central,Office Supplies,Art,3,0.0,12.7368,2015-01-20,2015-01-26,43.92,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6374,6445,Consumer,Westland,Michigan,48185,Central,Furniture,Furnishings,3,0.0,4.8609,2015-01-20,2015-01-26,14.73,Ultra Door Push Plate,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6375,6446,Consumer,Westland,Michigan,48185,Central,Office Supplies,Binders,5,0.0,13.365,2015-01-20,2015-01-26,29.7,Storex Dura Pro Binders,"Westland, Wayne County, Michigan, United States",42.3238056,-83.4005321
6376,6447,Consumer,New York City,New York,10011,East,Office Supplies,Binders,5,0.2,6.398,2015-11-07,2015-07-15,18.28,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,"City of New York, New York, United States",40.7127281,-74.0060152
6377,6448,Consumer,Los Angeles,California,90008,West,Furniture,Furnishings,4,0.0,15.9936,2017-08-30,2017-06-09,47.04,"Executive Impressions 10"" Spectator Wall Clock","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
6378,6449,Consumer,Los Angeles,California,90008,West,Technology,Phones,5,0.2,42.495,2017-08-30,2017-06-09,339.96,Panasonic KX TS3282W Corded phone,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
6379,6450,Corporate,New York City,New York,10035,East,Technology,Phones,4,0.0,43.9,2018-05-10,2018-09-10,87.8,Samsung HM1900 Bluetooth Headset,"City of New York, New York, United States",40.7127281,-74.0060152
6380,6451,Corporate,New York City,New York,10035,East,Furniture,Chairs,2,0.1,2.4598,2018-05-10,2018-09-10,221.382,"Global High-Back Leather Tilter, Burgundy","City of New York, New York, United States",40.7127281,-74.0060152
6381,6452,Corporate,New York City,New York,10035,East,Technology,Machines,4,0.0,1351.9896,2018-05-10,2018-09-10,5199.96,"3D Systems Cube Printer, 2nd Generation, Magenta","City of New York, New York, United States",40.7127281,-74.0060152
6382,6453,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Storage,4,0.2,-35.2152,2017-12-31,2018-02-01,156.512,Tennsco Industrial Shelving,"Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
6383,6454,Home Office,Newark,Delaware,19711,East,Technology,Accessories,3,0.0,52.734,2016-07-03,2016-10-03,119.85,Microsoft Sculpt Comfort Mouse,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
6384,6455,Home Office,Newark,Delaware,19711,East,Office Supplies,Binders,2,0.0,14.9156,2016-07-03,2016-10-03,30.44,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
6385,6456,Home Office,Newark,Delaware,19711,East,Office Supplies,Binders,2,0.0,33.2544,2016-07-03,2016-10-03,69.28,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
6386,6457,Home Office,Newark,Delaware,19711,East,Technology,Phones,3,0.0,170.5113,2016-07-03,2016-10-03,587.97,LG G3,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
6387,6458,Home Office,New York City,New York,10024,East,Office Supplies,Labels,5,0.0,12.0295,2018-10-20,2018-10-20,24.55,Avery 478,"City of New York, New York, United States",40.7127281,-74.0060152
6388,6459,Consumer,San Francisco,California,94109,West,Office Supplies,Binders,1,0.2,4.4138,2016-01-05,2016-06-05,12.176,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6389,6460,Consumer,San Francisco,California,94109,West,Office Supplies,Storage,3,0.0,10.4496,2016-01-05,2016-06-05,37.32,Eldon Simplefile Box Office,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6390,6461,Consumer,San Francisco,California,94109,West,Office Supplies,Supplies,2,0.0,10.518,2016-01-05,2016-06-05,35.06,"Acme 10"" Easy Grip Assistive Scissors","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6391,6462,Consumer,Dallas,Texas,75217,Central,Furniture,Furnishings,5,0.6,-105.69,2018-03-09,2018-08-09,108.4,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
6392,6463,Corporate,Miami,Florida,33178,South,Technology,Phones,2,0.2,27.1032,2018-03-11,2018-08-11,361.376,Polycom SoundPoint IP 450 VoIP phone,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
6393,6464,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,1,0.7,-2.01,2016-09-13,2016-09-19,2.412,"Fellowes Twister Kit, Gray/Clear, 3/pkg","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
6394,6465,Corporate,New York City,New York,10011,East,Office Supplies,Appliances,1,0.0,2.0975,2016-06-09,2016-12-09,8.39,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,"City of New York, New York, United States",40.7127281,-74.0060152
6395,6466,Corporate,New York City,New York,10011,East,Technology,Phones,2,0.0,101.394,2016-06-09,2016-12-09,337.98,ShoreTel ShorePhone IP 230 VoIP phone,"City of New York, New York, United States",40.7127281,-74.0060152
6396,6467,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,5,0.2,-13.637,2015-06-10,2015-10-13,83.92,"Tennsco Lockers, Gray","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
6397,6468,Corporate,Seattle,Washington,98103,West,Office Supplies,Binders,5,0.2,6.888,2018-01-23,2018-01-28,19.68,Pressboard Hanging Data Binders for Unburst Sheets,"Seattle, King County, Washington, United States",47.6038321,-122.330062
6398,6469,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,1,0.0,3.1104,2018-01-23,2018-01-28,6.48,Xerox 192,"Seattle, King County, Washington, United States",47.6038321,-122.330062
6399,6470,Corporate,Seattle,Washington,98103,West,Technology,Phones,6,0.2,8.6352,2018-01-23,2018-01-28,86.352,Griffin GC17055 Auxiliary Audio Cable,"Seattle, King County, Washington, United States",47.6038321,-122.330062
6400,6471,Home Office,Los Angeles,California,90032,West,Office Supplies,Art,2,0.0,15.764,2016-10-12,2016-12-15,56.3,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
6401,6472,Consumer,Springfield,Oregon,97477,West,Office Supplies,Art,7,0.2,8.2901,2015-11-25,2015-11-30,51.016,Dixon Ticonderoga Core-Lock Colored Pencils,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
6402,6473,Consumer,Renton,Washington,98059,West,Office Supplies,Binders,5,0.2,56.55,2018-11-21,2018-11-25,150.8,Vinyl Sectional Post Binders,"Renton, King County, Washington, United States",47.4799078,-122.2034496
6403,6474,Consumer,Renton,Washington,98059,West,Technology,Machines,1,0.2,103.9992,2018-11-21,2018-11-25,1039.992,"3D Systems Cube Printer, 2nd Generation, White","Renton, King County, Washington, United States",47.4799078,-122.2034496
6404,6475,Consumer,Renton,Washington,98059,West,Office Supplies,Paper,8,0.0,24.8832,2018-11-21,2018-11-25,51.84,Xerox 209,"Renton, King County, Washington, United States",47.4799078,-122.2034496
6405,6476,Home Office,New York City,New York,10009,East,Technology,Phones,1,0.0,11.1294,2018-04-04,2018-05-04,41.22,Panasonic KX - TS880B Telephone,"City of New York, New York, United States",40.7127281,-74.0060152
6406,6477,Home Office,New York City,New York,10009,East,Office Supplies,Supplies,1,0.0,7.2111,2018-04-04,2018-05-04,240.37,Premier Automatic Letter Opener,"City of New York, New York, United States",40.7127281,-74.0060152
6407,6478,Home Office,New York City,New York,10009,East,Technology,Phones,2,0.0,33.3256,2018-04-04,2018-05-04,119.02,LG Electronics Tone+ HBS-730 Bluetooth Headset,"City of New York, New York, United States",40.7127281,-74.0060152
6408,6479,Consumer,San Jose,California,95123,West,Office Supplies,Binders,5,0.2,49.92,2018-05-19,2018-05-24,133.12,GBC Twin Loop Wire Binding Elements,"San Jose, Santa Clara County, CAL Fire Northern Region, California, United States",37.3361663,-121.890591
6409,6480,Corporate,Grand Prairie,Texas,75051,Central,Furniture,Furnishings,5,0.6,-29.512,2017-03-10,2017-07-10,38.08,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","Grand Prairie, Dallas County, Texas, United States",32.7459645,-96.9977846
6410,6481,Home Office,New York City,New York,10009,East,Furniture,Bookcases,2,0.2,12.7764,2017-11-21,2017-11-21,113.568,"Hon Metal Bookcases, Putty","City of New York, New York, United States",40.7127281,-74.0060152
6411,6482,Home Office,New York City,New York,10009,East,Furniture,Furnishings,4,0.0,21.8192,2018-03-10,2018-05-10,83.92,Magnifier Swing Arm Lamp,"City of New York, New York, United States",40.7127281,-74.0060152
6412,6483,Home Office,New York City,New York,10009,East,Office Supplies,Art,3,0.0,3.1161,2018-03-10,2018-05-10,6.63,"Quartet Alpha White Chalk, 12/Pack","City of New York, New York, United States",40.7127281,-74.0060152
6413,6484,Home Office,New York City,New York,10009,East,Technology,Accessories,3,0.0,66.9546,2018-03-10,2018-05-10,371.97,Logitech G19 Programmable Gaming Keyboard,"City of New York, New York, United States",40.7127281,-74.0060152
6414,6485,Corporate,Memphis,Tennessee,38109,South,Furniture,Chairs,2,0.2,70.198,2015-04-29,2015-03-05,561.584,Global Leather Executive Chair,"Memphis, Shelby County, West Tennessee, Tennessee, United States",35.1335022,-89.9668758
6415,6486,Corporate,Memphis,Tennessee,38109,South,Office Supplies,Storage,5,0.2,-1.249,2015-04-29,2015-03-05,99.92,2300 Heavy-Duty Transfer File Systems by Perma,"Memphis, Shelby County, West Tennessee, Tennessee, United States",35.1335022,-89.9668758
6416,6487,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,2,0.2,1.7248,2017-07-10,2017-10-10,4.928,Avery 511,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
6417,6488,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,2,0.0,4.2804,2017-12-15,2017-12-22,14.76,"Eldon Expressions Wood Desk Accessories, Oak","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
6418,6489,Home Office,Waterbury,Connecticut,6708,East,Technology,Accessories,1,0.0,41.9958,2018-10-04,2018-04-14,99.99,Logitech G700s Rechargeable Gaming Mouse,"Waterbury, New Haven County, Connecticut, United States",41.5538091,-73.0438362
6419,6490,Home Office,Waterbury,Connecticut,6708,East,Office Supplies,Storage,5,0.0,71.5375,2018-10-04,2018-04-14,286.15,Recycled Steel Personal File for Hanging File Folders,"Waterbury, New Haven County, Connecticut, United States",41.5538091,-73.0438362
6420,6491,Home Office,Chandler,Arizona,85224,West,Office Supplies,Fasteners,8,0.2,-11.8256,2015-08-04,2015-04-13,49.792,"Alliance Super-Size Bands, Assorted Sizes","Chandler, Maricopa County, Arizona, United States",33.3061605,-111.84125
6421,6492,Consumer,Springfield,Ohio,45503,East,Furniture,Bookcases,5,0.5,-167.986,2017-03-29,2017-02-04,299.975,"Bush Andora Bookcase, Maple/Graphite Gray Finish","Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
6422,6493,Consumer,Springfield,Ohio,45503,East,Technology,Phones,4,0.4,-36.9544,2017-03-29,2017-02-04,158.376,Clearsounds A400,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
6423,6494,Consumer,Austin,Texas,78745,Central,Office Supplies,Binders,4,0.8,-52.4544,2018-01-15,2018-01-18,32.784,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Austin, Travis County, Texas, United States",30.2711286,-97.7436995
6424,6495,Consumer,Austin,Texas,78745,Central,Technology,Accessories,2,0.2,14.3952,2018-01-15,2018-01-18,47.984,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
6425,6496,Consumer,Austin,Texas,78745,Central,Technology,Accessories,8,0.2,13.3008,2018-01-15,2018-01-18,62.592,"Maxell 74 Minute CDR, 10/Pack","Austin, Travis County, Texas, United States",30.2711286,-97.7436995
6426,6497,Consumer,Austin,Texas,78745,Central,Office Supplies,Binders,1,0.8,-6.6278,2018-01-15,2018-01-18,4.276,Acco D-Ring Binder w/DublLock,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
6427,6498,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Paper,2,0.0,4.752,2015-01-30,2015-04-02,10.56,Xerox 1972,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
